Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,AreaName_lang
Steward of the Day: Platnos,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-3625.5,-5461.1,2222,
Steward of the Day: Pagius,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-3728.3,-4421.0,2222,
Steward of the Day: Alexandros,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-4697.2,-4921.0,2222,
Steward of the Day: Chaddius,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-4330.4443,-5175.889,2222,
Steward of the Day: Angeliki,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-2093.929,-4232.5415,2222,
Steward of the Day: Covinkles,9.0 Bastion Map Icons for the Steward of the Day repeatable treasures - SBV,-1269.5,-4948.6,2222,
Steward of the Day: Giannakis,Map Icons for the Steward of the Day repeatable treasures,-2535.1,-6169.1,2222,
Chromie,Timewalking Campaign,-8196.3,745.4,0,Stormwind City
Chromie,Timewalking Campaign,1557.16,-4216.37,1,Orgrimmar
The Violet Hold,,5693.415,503.3316,571,
Ragefire Chasm,Dungeon,1807.8541,-4405.533,1,
,,-1724.38,1209.39,2222,
Fatescribe Roh-Tahl,Change Fate and experience Shadowlands in a new way.,-1828.1,1063.6,2222,Ring of Fates
Anima Conductor,,-1758.82,-5693.86,2222,Elysian Hold
Anima Conductor,,1851.82,-2547.89,2222,Seat of the Primus
Anima Conductor,,-6884.68,1038.15,2222,Heart of the Forest
Anima Conductor,,-1957.28,7791.92,2222,Sinfall
Transportation Network,,-1715.28,-5792.89,2222,Elysian Hold
Sanctum Upgrades,,-1663.23,-5738.47,2222,Elysian Hold
Sanctum Upgrades,,1830.14,-2569.44,2222,Seat of the Primus
Sanctum Upgrades,,-6866.2,1071.38,2222,Heart of the Forest
Sanctum Upgrades,,-1860.89,7634.7,2222,Sinfall
Forge of Bonds,,-1555.86,-5896.69,2222,Elysian Hold
Forge of Bonds,,1849.53,-2460.31,2222,Seat of the Primus
Forge of Bonds,,-6917.65,1116.55,2222,Heart of the Forest
Forge of Bonds,,-1835.62,7691.78,2222,Sinfall
Path of Ascension,,-1588.4,-5614.2,2222,Elysian Hold
Abomination Factory,,1933.52,-2840.1,2222,Maldraxxus
Queen's Conservatory,,-6895.95,1001.19,2222,Heart of the Forest
Ember Court,,-1969.66,7827.83,2222,Sinfall
Black Bell,|cff20ff20Anima Conductor: Temple of Loyalty|r,-1878.16,-2932.72,2222,
Temple of Humility,|cff20ff20Anima Conductor|r,-2528.51,-6177.72,2222,
Horn of Courage,|cff20ff20Anima Conductor: Temple of Courage|r,-3286.31,-4197.84,2222,
Quests Available,|cff20ff20Anima Conductor: Eternal Forge|r,-1806.44,-4776.19,2222,
Kyrian Enhancements Available,|cff20ff20Anima Conductor: Eonian Archives|r,-1721.52,-4098.48,2222,
Penitence of Purity,|cff20ff20Anima Conductor: Temple of Purity|r,-4337.84,-5439.65,2222,
Chosen Runecoffer,|cff20ff20Anima Conductor: House of the Chosen|r,2063.5,-1769.2,2222,
Final Thread,|cff20ff20Anima Conductor: House of Constructs|r,3333.1,-1360.97,2222,
Quests Available,|cff20ff20Anima Conductor: House of Eyes|r,4128.54,-2603.36,2222,
Necrolord Enhancements Available,|cff20ff20Anima Conductor: House of Rituals|r,3470.17,-3549.13,2222,
House of Plagues,|cff20ff20Anima Conductor|r,1459.8,-3307.24,2222,
Spoiling For A Fight,|cff20ff20Anima Conductor: Theater of Pain|r,2821.04,-2750.11,2222,
Tirna Vaal,|cff20ff20Anima Conductor|r,-6104.82,-338.825,2222,
Quests Available,|cff20ff20Anima Conductor: Hibernal Hollow|r,-6873.47,56.9425,2222,
Large Lunarlight Pod,|cff20ff20Anima Conductor: Glitterfall Basin|r,-5897.8,628.473,2222,
Dapperdew,|cff20ff20Anima Conductor: Dreamsong Fenn|r,-6492.31,1355.9,2222,
Sparkling Animaseed,|cff20ff20Anima Conductor: Tirna Scithe|r,-7002.25,2145.43,2222,
Quests Available,|cff20ff20Anima Conductor: Pridefall Hamlet|r,-3193.49,5349.46,2222,
Dredterror Ballista,|cff20ff20Anima Conductor: Wanecrypt Hill|r,-3315.08,6836.97,2222,
Madalav's Hammer,|cff20ff20Anima Conductor: Dominance Keep|r,-900.623,7578.7,2222,
Castle Ward,|cff20ff20Anima Conductor|r,-1898.87,7053.75,2222,
Greater Greedstone,|cff20ff20Anima Conductor: Crypt of the Forgotten|r,-1637.11,5346.49,2222,
Venthyr Enhancements Available,|cff20ff20Anima Conductor: The Shrouded Asylum|r,-2425.36,8189.74,2222,
Night Fae Enhancements Available,|cff20ff20Anima Conductor: Claw's Edge|r,-7624.41,615.314,2222,
Command Table,,-1591.54,-5744.98,2222,Elysian Hold
Command Table,,1791.89,-2473.46,2222,Seat of the Primus
Command Table,,-7041.9,1126.09,2222,Heart of the Forest
Command Table,,-1958.2,7634.21,2222,Sinfall
Transportation Network,,1848.91,-2613.19,2222,Seat of the Primus
Heart of the Forest,|cff20ff20Mushroom Network|r,-6793.89,1008.96,2222,Heart of the Forest
Sixfold Recluse,|cff20ff20Portal: Seat of the Primus,3003.17,-1006.65,2222,Maldraxxus
House of Rituals,|cff20ff20Portal: Seat of the Primus,3403.74,-4057.85,2222,Maldraxxus
Halls of Atonement,|cff20ff20Mirror Network: Ceremony Ward|r,-1991.59,5273.64,2222,
Nurakkir,|cff20ff20Portal: Seat of the Primus,4129.87,-2616.86,2222,Maldraxxus
Dominance Keep,|cff20ff20Mirror Network: Military Ward|r,-1352.69,7981.64,2222,
The Banewood,|cff20ff20Mirror Network: Forest Ward|r,-2487.2,6970.3,2222,
Feeders' Thicket,|cff20ff20Mirror Network: Village Ward|r,-2700.22,6139.34,2222,
The Eternal Terrace,|cff20ff20Mirror Network: Castle Ward|r,-1565.39,6221.49,2222,
Pridefall Hamlet,|cff20ff20Mirror Network: Village Ward|r,-3173.53,5435.95,2222,
Crumbled Ridge,|cff20ff20Mushroom Network|r,-5559.07,-942.25,2222,
The Eternal Terrace,|cff20ff20Mirror Network: Castle Ward|r,-1923.51,7676.85,2222,
Pridefall Hamlet,|cff20ff20Mirror Network: Village Ward|r,-1890.74,7691.64,2222,
The Banewood,|cff20ff20Mirror Network: Forest Ward|r,-1917.1,7748.17,2222,
Feeders' Thicket,|cff20ff20Mirror Network: Village Ward|r,-1884.37,7709.12,2222,
Halls of Atonement,|cff20ff20Mirror Network: Ceremony Ward|r,-1950.04,7733.03,2222,
Dominance Keep,|cff20ff20Mirror Network: Military Ward|r,-1941.37,7682.54,2222,
Stillglade,|cff20ff20Mushroom Network|r,-6385.59,213.66,2222,Ardenweald
Banks of Life,|cff20ff20Mushroom Network|r,-5668.74,792.037,2222,Ardenweald
The Stalks,|cff20ff20Mushroom Network|r,-6005.73,2213.12,2222,Ardenweald
The Elder Stand,|cff20ff20Mushroom Network|r,-6797.4,2430.43,2222,Ardenweald
Eventide Grove,|cff20ff20Mushroom Network|r,-7668.81,1385.34,2222,Ardenweald
Gormhide,|cff20ff20Mushroom Network|r,-8121.7,514.792,2222,Ardenweald
Tirna Scithe,|cff20ff20Mushroom Network|r,-7545.5,2870.56,2222,Ardenweald
Forest's Edge,|cff20ff20Mushroom Network|r,-7227.09,-374.245,2222,Ardenweald
To the Heart of the Forest,|cff20ff20Mushroom Network|r,-6029.6,2185.36,2222,The Ring
To the Gormhive,|cff20ff20Mushroom Network|r,-6035.33,2193.75,2222,The Ring
To the Crumbled Ridge,|cff20ff20Mushroom Network|r,-6034.02,2206.48,2222,The Ring
To the Great Unknown,|cff20ff20Mushroom Network|r,-6021.36,2219.1,2222,The Ring
To the Banks of Life,|cff20ff20Mushroom Network|r,-6014.5,2220.57,2222,The Ring
To the Stalks,|cff20ff20Mushroom Network|r,-6005.79,2215.4,2222,The Ring
To the Eventide Grove,|cff20ff20Mushroom Network|r,-5999.68,2206.53,2222,The Ring
To the Elder Stand,|cff20ff20Mushroom Network|r,-5998.88,2199.0,2222,The Ring
To the Stillglade,|cff20ff20Mushroom Network|r,-6000.35,2189.89,2222,The Ring
To the Tirna Scithe,|cff20ff20Mushroom Network|r,-6006.34,2185.99,2222,The Ring
To the Deep Unknown,|cff20ff20Mushroom Network|r,-6018.5,2182.84,2222,The Ring
Zerekriss,|cff20ff20Portal: Seat of the Primus,1.30241,-2.34758,2276,Maldraxxus
To the Heart of the Forest,|cff20ff20Mushroom Network|r,-6029.6,2185.36,2222,The Ring
To the Gormhive,|cff20ff20Mushroom Network|r,-6035.33,2193.75,2222,The Ring
To the Crumbled Ridge,|cff20ff20Mushroom Network|r,-6034.02,2206.48,2222,The Ring
To the Great Unknown,|cff20ff20Mushroom Network|r,-6021.36,2219.1,2222,The Ring
To the Banks of Life,|cff20ff20Mushroom Network|r,-6014.5,2220.57,2222,The Ring
To the Stalks,|cff20ff20Mushroom Network|r,-6005.79,2215.4,2222,The Ring
To the Eventide Grove,|cff20ff20Mushroom Network|r,-5999.68,2206.53,2222,The Ring
To the Elder Stand,|cff20ff20Mushroom Network|r,-5998.88,2199.0,2222,The Ring
To the Stillglade,|cff20ff20Mushroom Network|r,-6000.35,2189.89,2222,The Ring
To the Tirna Scithe,|cff20ff20Mushroom Network|r,-6006.34,2185.99,2222,The Ring
To the Deep Unknown,|cff20ff20Mushroom Network|r,-6018.5,2182.84,2222,The Ring
Ring of Fates,,-1779.45,1129.14,2222,
Ring of Fates,,-1888.52,1128.04,2222,
The Broker's Den,,-1886.51,1132.33,2222,
The Broker's Den,,-1781.59,1131.64,2222,
To the Forest's Edge,|cff20ff20Mushroom Network|r,-6028.75,2215.1,2222,The Ring
Great Vault,"Defeat bosses in the Sanctum of Domination, complete Mythic Keystone dungeons, and earn Honor in Rated PvP to unlock rewards in the Great Vault.",-1726.14,1175.9,2222,
Timewalking Vendor,Mists of Pandaria,-649.884,-5117.54,870,
Timewalking Vendor,The Burning Crusade,-1811.16,5424.92,530,
Timewalking Vendor,Wrath of the Lich King,5810.51,634.908,571,
Timewalking Vendor,Cataclysm,2004.6,-4413.28,1,
Timewalking Vendor,Cataclysm,-8196.54,399.193,0,
Timewalking Vendor,Warlords of Draenor,5248.25,-3932.75,1116,
Timewalking Vendor,Warlords of Draenor,3573.28,-3879.36,1116,
Great Vault,|cff20ff20Rewards are now available. Return to the Great Vault to claim your reward.|r,-1726.14,1175.9,2222,
Necrolord Assault,Draka leads the Maldraxxi assault on Perdition Hold!,4216.17,7266.13,2222,
Venthyr Assault,Prince Renathal leads the Venthyr assault on the Tremaculum!,5256.43,7423.28,2222,
Kyrian Assault,Xandria leads the Kyrian assault on Cocyrus!,4544.4,6860.51,2222,
Night Fae Assault,Lord Herne leads the Night Fae assault on Crucible of the Damned,4539.79,7729.2,2222,
Sanctum of Domination,Raid,4849.5024,5779.5063,2222,Helgarde Keep
Shadowsteel Foundry,,190.511,-833.426,2450,
Tazavesh,Myza's Oasis -> Tazavesh,3804.57,-1181.13,2441,
Myza's Oasis,Tazavesh -> Myza's Oasis,3798.9,-1184.37,2441,
Tazavesh,The Grand Menagerie -> Tazavesh,3479.64,-1219.13,2441,
The Grand Menagerie,Tazavesh -> The Grand Menagerie,3486.41,-1214.73,2441,
Tazavesh,The P.O.S.T. -> Tazavesh,3670.5,-1160.47,2441,
The P.O.S.T.,Tazavesh -> The P.O.S.T.,3665.4,-1165.07,2441,
Stormheim,Tazavesh -> Stormheim,3567.62,-1050.84,2441,
Boralus Harbor,Aggramar's Vault -> Boralus Harbor,12413.3,13942.8,2441,
The Opulent Nexus,Boralus Harbor -> The Opulent Nexus,-12657.3,-11414.1,2441,
Stormheim,Aggramar's Vault -> Stormheim,12464.6,14063.5,2441,
Aggramar's Vault,Stormheim -> Aggramar's Vault,12478.3,14071.4,2441,
The Torment Chambers,,233.481,-1003.36,2450,
"Torghast, Tower of the Damned",,-283.69272,-1257.25,2450,
The Torment Chambers,,291.252,-775.202,2450,
The Torment Chambers,,291.034,-891.08,2450,
Shadowsteel Foundry,,276.124,-790.078,2450,
Shadowsteel Foundry,,277.15625,-876.72394,2450,
Crown of Gorgoa,,354.3889,-1122.7882,2450,
Pinnacle of Domination,,233.42708,-607.908,2450,
Crown of Gorgoa,,269.06424,-791.53644,2450,
Portal to Korthia,,-1710.95,1405.16,2222,
Timewalking Vendor,Legion,-853.086,4308.53,1220,
Portal to Zereth Mortis,,-1723.01,1282.88,2222,
Waystone to Oribos,,-4317.68,760.022,2374,
Sepulcher of the First Ones,Raid,-3829.78,-1532.21,2374,The Sepulcher of the First Ones
Genesis Cradle,,-3813.7031,-2417.5557,2481,
Ephemeral Plains,,-3846.53,-2417.75,2481,
Domination's Grasp,,-3830.2483,-2435.3525,2481,
Immortal Hearth,,-3371.9878,-2789.5798,2481,
The Endless Foundry,,-2788.3,-3368.34,2481,
Genesis Cradle,,-2746.9688,-3409.144,2481,
Immortal Hearth,,-4222.92,-2857.46,2481,
Immortal Hearth,,-3825.01,-2610.22,2481,
The Grand Design,,-3825.1338,-2884.962,2481,
Domination's Grasp,,-5448.2603,-3876.304,2481,
Heart of Eternity,,-6180.36,-4098.96,2481,
The Grand Design,,-6215.8228,-4120.363,2481,
Great Vault,"Defeat bosses in the Sepulcher of the First Ones, complete Mythic Keystone dungeons, and earn Honor in Rated PvP to unlock rewards in the Great Vault.",-1726.14,1175.9,2222,
Between A Rock & A Rock,Available quest,-2935.92,47.3058,2374,
