Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,MapName_lang,AreaName_lang,Origin
Newstead,Construct a Stable to recruit|nmounted troops.,-1085.58,-1688.0,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Newstead,Construct a Stable to recruit|nmounted troops.,-1085.58,-1688.0,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Ar'gorok,Assault and defeat the enemy commander.,-881.652,-2091.17,1943,Warfronts Arathi - Alliance,,AreaPOI (Points of Interest table)
Highlands Mill,Allows for collection of wood.,-1355.93,-1554.97,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Highlands Mill,Allows for collection of wood.,-1355.93,-1554.97,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Galson's Lode,Allows for the collection of Iron.,-1420.22,-2143.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Zidormi,Travel through time to another point in Tirisfal Glades' history.,1945.61,-105.153,0,Eastern Kingdoms,Tirisfal Glades,AreaPOI (Points of Interest table)
Zidormi,Travel through time to another point in Darkshore's history.,7168.55,-141.976,1,Kalimdor,Darkshore,AreaPOI (Points of Interest table)
Upstairs,,-597.42883,-181.92708,1862,Waycrest Manor,Waycrest Manor,AreaPOI (Points of Interest table)
Remains of Darnassus,,9951.75,2254.5,1,Kalimdor,Teldrassil,AreaPOI (Points of Interest table)
Ruin's Descent,,-269.22397,-256.39758,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Ring of Containment,,-6.25,-255.35243,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Hall of Sanitation,,-1.9756944,-255.6493,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Archives of Eternity,,254.55382,-27.203125,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Ring of Containment,,255.45486,-20.901041,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Plague Vault,,480.27603,-255.27605,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Ring of Containment,,491.87848,-255.0677,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Gallery of Failures,,255.46701,-480.94446,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Ring of Containment,,254.9948,-494.96008,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Chamber of Corruption,,255.06076,-255.5382,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
The Oblivion Door,,212.06944,-260.86807,1861,Uldir,Uldir,AreaPOI (Points of Interest table)
Destroyed Town Hall,Capture and Rebuild!,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,,AreaPOI (Points of Interest table)
Town Hall,Main structure which improves the base.,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Keep,Alliance,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Castle,Alliance,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Storm's End,,3631.3472,-1353.5938,1864,Shrine of the Storm,"Antorus, the Burning Throne",AreaPOI (Points of Interest table)
The Blessed Path,,3622.4973,-1369.3577,1864,Shrine of the Storm,"Antorus, the Burning Throne",AreaPOI (Points of Interest table)
The Bazaar of Watchful Eyes,,3758.03,3404.64,1877,Temple of Sethraliss,Temple of Sethraliss,AreaPOI (Points of Interest table)
The Galvanized Grotto,,3814.67,3446.95,1877,Temple of Sethraliss,Temple of Sethraliss,AreaPOI (Points of Interest table)
Ruin's Descent,,1087.7031,1333.8281,1841,The Underrot,The Underrot,AreaPOI (Points of Interest table)
The Underrot,,1113.356,1344.4202,1841,The Underrot,The Underrot,AreaPOI (Points of Interest table)
Siege of Boralus,Dungeon,-211.11632,-1560.8298,1643,Kul Tiras,Plunder Harbor,AreaPOI (Points of Interest table)
Tol Dagor,Dungeon,27.362848,-2655.0903,1643,Kul Tiras,Tol Dagor,AreaPOI (Points of Interest table)
Waycrest Manor,Dungeon,784.9323,3372.3125,1643,Kul Tiras,Waycrest Manor,AreaPOI (Points of Interest table)
Siege of Boralus,Dungeon,1099.6649,-622.72394,1643,Kul Tiras,Boralus Harbor,AreaPOI (Points of Interest table)
Freehold,Dungeon,-1582.6962,-1284.941,1643,Kul Tiras,The Wailing Tideway,AreaPOI (Points of Interest table)
Shrine of the Storm,Dungeon,4154.922,-1118.1562,1643,Kul Tiras,Shrine of the Storm,AreaPOI (Points of Interest table)
The MOTHERLODE!!,Dungeon,-1996.8108,961.4983,1642,Zandalar,Port of Zandalar,AreaPOI (Points of Interest table)
The MOTHERLODE!!,Dungeon,-2657.3542,2383.6458,1642,Zandalar,Xibala,AreaPOI (Points of Interest table)
Atal'Dazar,Dungeon,-848.49133,2025.1875,1642,Zandalar,Atal'Dazar,AreaPOI (Points of Interest table)
Kings' Rest,Dungeon,-848.25867,2528.388,1642,Zandalar,Atal'Dazar,AreaPOI (Points of Interest table)
Temple of Sethraliss,Dungeon,3180.8906,3152.079,1642,Zandalar,Skycallers' Spire,AreaPOI (Points of Interest table)
The Underrot,Dungeon,1263.0504,753.74133,1642,Zandalar,Altar of Rot,AreaPOI (Points of Interest table)
Uldir,Raid,1320.0573,601.8958,1642,Zandalar,Altar of Rot,AreaPOI (Points of Interest table)
Return to Zuldazar,,-393.3,4122.2,1643,Kul Tiras,Drustvar,AreaPOI (Points of Interest table)
Return to Zuldazar,,-218.9,-1528.1,1643,Kul Tiras,Tiragarde Sound,AreaPOI (Points of Interest table)
Return to Zuldazar,,4235.8,394.5,1643,Kul Tiras,Stormsong Valley,AreaPOI (Points of Interest table)
Return to Boralus,,2780.41,4190.48,1642,Zandalar,Vol'dun,AreaPOI (Points of Interest table)
Return to Boralus,,2123.4,186.5,1642,Zandalar,Nazmir,AreaPOI (Points of Interest table)
Return to Boralus,,-2628.0,2285.5,1642,Zandalar,Zuldazar,AreaPOI (Points of Interest table)
War Headquarters (PvP),,1048.78,-286.418,1643,Kul Tiras,Ashvane Company Yards,AreaPOI (Points of Interest table)
War Headquarters (PvP),,-1901.19,1338.49,1642,Zandalar,The Mugambala,AreaPOI (Points of Interest table)
The Grand Foyer,,-553.51044,-385.5625,1862,Waycrest Manor,Waycrest Manor,AreaPOI (Points of Interest table)
Upstairs,,-552.5643,-377.80383,1862,Waycrest Manor,Waycrest Manor,AreaPOI (Points of Interest table)
Warfront,,-2036.3385,725.3993,1642,Zandalar,,AreaPOI (Points of Interest table)
Warfront,,1025.1354,-470.70834,1643,Kul Tiras,,AreaPOI (Points of Interest table)
Barracks,Primary troop production building.,-1535.39,-1734.49,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Barracks,Primary troop production building.,-924.063,-2084.24,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Altar of Storms,Access to powerful player bonuses.,-809.205,-2078.84,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Altar of Kings,Access to powerful player bonuses.,-1653.83,-1896.58,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Armory,Upgrade the weapons and armor of units.,-1569.58,-1909.94,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Armory,Upgrade the weapons and armor of units.,6755.17,-49.1807,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Keep,Alliance,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Castle,Alliance,-1668.6,-1803.07,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Stronghold,Horde,-853.733,-2134.14,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Fortress,Horde,-853.733,-2134.14,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Workshop,Vehicle production building.,-1515.82,-1855.08,1943,Warfronts Arathi - Alliance,Arathi Highlands,AreaPOI (Points of Interest table)
Workshop,Vehicle production building.,-809.63,-2016.11,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Stronghold,Horde,-853.733,-2134.14,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
Fortress,Horde,-853.733,-2134.14,1876,Warfronts Arathi - Horde,Arathi Highlands,AreaPOI (Points of Interest table)
"Boat to Menethil Harbor, Wetlands",,-4004.0,-4731.7,1,Kalimdor,,AreaPOI (Points of Interest table)
"Boat to Theramore Isle, Dustwallow Marsh",,-3864.8,-656.7,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
"Boat to Daggercap Bay, Howling Fjord",,-3709.8,-576.5,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
"Boat to Menethil Harbor, Wetlands",,588.7,-5102.3,571,Northrend,,AreaPOI (Points of Interest table)
Boat to Stormwind City,,2231.2,5131.2,571,Northrend,,AreaPOI (Points of Interest table)
"Boat to Valiance Keep, Borean Tundra",,-8294.0,1406.2,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
"Boat to Boralus Harbor, Tiragarde Sound",,-8647.0,1325.6,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Boat to Stormwind City,,1046.8,-635.7,1643,Kul Tiras,,AreaPOI (Points of Interest table)
"Boat to Ratchet, Northern Barrens",,-14284.9,556.2,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
"Boat to Booty Bay, Stranglethorn Vale",,-995.6,-3828.7,1,Kalimdor,,AreaPOI (Points of Interest table)
Zeppelin to Orgrimmar,,-12451.5,219.2,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
"Zeppelin to Grom'gol, Stranglethorn Vale",,1868.6,-4417.3,1,Kalimdor,Orgrimmar,AreaPOI (Points of Interest table)
"Zeppelin to Warsong Hold, Borean Tundra",,1763.2,-4283.4,1,Kalimdor,Orgrimmar,AreaPOI (Points of Interest table)
Zeppelin to Orgrimmar,,2835.6,6183.9,571,Northrend,,AreaPOI (Points of Interest table)
"Boat to Dazar'alor, Zuldazar",,-985.1,-5772.6,1,Kalimdor,,AreaPOI (Points of Interest table)
"Boat to Echo Isles, Durotar",,-2289.7,799.5,1642,Zandalar,,AreaPOI (Points of Interest table)
"Portal to Honeydew Village, Jade Forest",,2014.7,-4699.1,1,Kalimdor,,AreaPOI (Points of Interest table)
Portal to Orgrimmar,,3000.1,-540.1,870,Pandaria,,AreaPOI (Points of Interest table)
"Portal to Paw'don Village, Jade Forest",,-8194.8,528.5,0,Eastern Kingdoms,,AreaPOI (Points of Interest table)
Portal to Stormwind City,,-311.8,-1776.5,870,Pandaria,,AreaPOI (Points of Interest table)
Assault,Tiragarde Sound is under attack by the Horde!,258.54,-1021.3,1643,Kul Tiras,,AreaPOI (Points of Interest table)
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Withering Thicket,Allows for the collection of Wood.,6519.78,277.883,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Cinderfall Grove,Allows wisps to collect wood.,6962.3,-167.173,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Cinderfall Grove,Allows wisps to collect wood.,6962.3,-167.173,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Lor'danel Landing,Alliance,7438.87,-130.223,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Lor'danel Landing,Horde,7438.87,-130.223,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Lornesta Mine,Allows for the collection of Iron.,6539.66,-183.761,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Gloomtide Strand,Alliance,6883.92,126.678,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Gloomtide Strand,Horde,6883.92,126.678,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Gloomtide Strand,Neutral,6883.92,126.678,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ashwood Depot,Alliance,7166.58,30.4592,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ashwood Depot,Horde,7166.58,30.4592,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ruins of Auberdine,Alliance,6408.52,501.473,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ruins of Auberdine,Secure a foothold in Darkshore.,6408.52,501.473,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Forlorn Crossing,Alliance,6908.44,-30.7736,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Forlorn Crossing,Horde,6908.44,-30.7736,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Bashal'Aran,Construct a base to recapture Darkshore.,6718.17,-0.175312,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Injured Tree of Life,Revive!,6745.14,-51.6171,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Tree of Life,Main structure which improves the base.,6745.14,-51.6171,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Tree of Ages,Alliance,6735.8223,-43.953125,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Tree of Ages,Alliance,6735.588,-43.890625,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Tree of Eternity,Alliance,6734.335,-43.5,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Tree of Eternity,Alliance,6734.705,-43.947918,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Glaiveworks,Vehicle production building.,6708.12,18.7343,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ancient of War,Primary troop production building.,6637.18,-9.70434,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Hunter's Hall,Upgrade the weapons and armor of units.,6705.2173,-98.0,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Hunter's Hall,Upgrade the weapons and armor of units.,6706.0625,-98.0191,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Hunter's Hall,Upgrade the weapons and armor of units.,6705.612,-97.68403,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Altar of Elders,Access to powerful player bonuses.,6652.16,-88.4032,2105,Warfronts Darkshore - Alliance,Darkshore,AreaPOI (Points of Interest table)
Ashwood Depot,Horde,7166.58,30.4592,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Ashwood Depot,Alliance,7166.58,30.4592,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Bashal'Aran,Construct a base to recapture Darkshore.,6718.17,-0.175312,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Bitterstone Quarry,Allows for the collection of Iron.,6274.06,62.9095,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Cinderfall Grove,Allows for the collection of Wood.,6962.3,-167.173,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Cinderfall Grove,Allows for the collection of Wood.,6962.3,-167.173,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
Forlorn Crossing,Alliance,6908.44,-30.7736,2111,Warfronts Darkshore - Horde,Darkshore,AreaPOI (Points of Interest table)
